Date,Change,Open,High,Low,Close,Volume,var1(t-3),var2(t-3),var3(t-3),var4(t-3),var5(t-3),var6(t-3),var1(t-2),var2(t-2),var3(t-2),var4(t-2),var5(t-2),var6(t-2),var1(t-1),var2(t-1),var3(t-1),var4(t-1),var5(t-1),var6(t-1),var1(t)
2021-01-13,0,3.628382921218872,3.6288249492645264,3.27492094039917,3.513782024383545,57994893,0.0,3.390026092529297,3.733551025390625,3.196234941482544,3.466110944747925,62766977.0,1.0,3.46106505393982,3.51357102394104,2.5971240997314453,3.1080899238586426,82877500.0,0.0,3.1036880016326904,3.844415903091431,3.0800349712371826,3.61339807510376,73484689.0,0
2021-01-14,0,3.516036033630371,3.5428659915924072,3.181973934173584,3.2781639099121094,59283112,1.0,3.46106505393982,3.51357102394104,2.5971240997314453,3.1080899238586426,82877500.0,0.0,3.1036880016326904,3.844415903091431,3.0800349712371826,3.61339807510376,73484689.0,0.0,3.628382921218872,3.6288249492645264,3.27492094039917,3.513782024383545,57994893.0,0
2021-01-15,1,3.2803990840911865,3.4359219074249268,2.9851911067962646,3.2501609325408936,45331739,0.0,3.1036880016326904,3.844415903091431,3.0800349712371826,3.61339807510376,73484689.0,0.0,3.628382921218872,3.6288249492645264,3.27492094039917,3.513782024383545,57994893.0,0.0,3.516036033630371,3.5428659915924072,3.181973934173584,3.2781639099121094,59283112.0,1
2021-01-16,1,3.248934030532837,3.7032320499420166,3.248934030532837,3.4470551013946533,68035606,0.0,3.628382921218872,3.6288249492645264,3.27492094039917,3.513782024383545,57994893.0,0.0,3.516036033630371,3.5428659915924072,3.181973934173584,3.2781639099121094,59283112.0,1.0,3.2803990840911865,3.4359219074249268,2.9851911067962646,3.2501609325408936,45331739.0,1
2021-01-17,0,3.4348700046539307,3.965372085571289,3.3197460174560547,3.81813907623291,85407766,0.0,3.516036033630371,3.5428659915924072,3.181973934173584,3.2781639099121094,59283112.0,1.0,3.2803990840911865,3.4359219074249268,2.9851911067962646,3.2501609325408936,45331739.0,1.0,3.248934030532837,3.7032320499420166,3.248934030532837,3.4470551013946533,68035606.0,0
2021-01-18,0,3.822130918502808,4.14792013168335,3.655761003494263,3.7955150604248047,70601713,1.0,3.2803990840911865,3.4359219074249268,2.9851911067962646,3.2501609325408936,45331739.0,1.0,3.248934030532837,3.7032320499420166,3.248934030532837,3.4470551013946533,68035606.0,0.0,3.4348700046539307,3.965372085571289,3.3197460174560547,3.81813907623291,85407766.0,0
2021-01-19,1,3.7920429706573486,4.031448841094971,3.609023094177246,3.641865968704224,44547768,1.0,3.248934030532837,3.7032320499420166,3.248934030532837,3.4470551013946533,68035606.0,0.0,3.4348700046539307,3.965372085571289,3.3197460174560547,3.81813907623291,85407766.0,0.0,3.822130918502808,4.14792013168335,3.655761003494263,3.7955150604248047,70601713.0,1
2021-01-20,0,3.63557505607605,3.737003087997437,3.3440840244293213,3.723577976226807,46698656,0.0,3.4348700046539307,3.965372085571289,3.3197460174560547,3.81813907623291,85407766.0,0.0,3.822130918502808,4.14792013168335,3.655761003494263,3.7955150604248047,70601713.0,1.0,3.7920429706573486,4.031448841094971,3.609023094177246,3.641865968704224,44547768.0,0
2021-01-21,1,3.721669912338257,3.734325885772705,2.982696056365967,2.9905359745025635,43834765,0.0,3.822130918502808,4.14792013168335,3.655761003494263,3.7955150604248047,70601713.0,1.0,3.7920429706573486,4.031448841094971,3.609023094177246,3.641865968704224,44547768.0,0.0,3.63557505607605,3.737003087997437,3.3440840244293213,3.723577976226807,46698656.0,1
2021-01-22,1,2.989919900894165,3.497145891189575,2.5409860610961914,3.346229076385498,63361382,1.0,3.7920429706573486,4.031448841094971,3.609023094177246,3.641865968704224,44547768.0,0.0,3.63557505607605,3.737003087997437,3.3440840244293213,3.723577976226807,46698656.0,1.0,3.721669912338257,3.734325885772705,2.982696056365967,2.9905359745025635,43834765.0,1
2021-01-23,1,3.3410348892211914,3.597301959991455,3.315762042999268,3.5041120052337646,27904470,0.0,3.63557505607605,3.737003087997437,3.3440840244293213,3.723577976226807,46698656.0,1.0,3.721669912338257,3.734325885772705,2.982696056365967,2.9905359745025635,43834765.0,1.0,2.989919900894165,3.497145891189575,2.5409860610961914,3.346229076385498,63361382.0,1
2021-01-24,1,3.507110118865967,3.793049097061157,3.4894940853118896,3.634411096572876,32747555,1.0,3.721669912338257,3.734325885772705,2.982696056365967,2.9905359745025635,43834765.0,1.0,2.989919900894165,3.497145891189575,2.5409860610961914,3.346229076385498,63361382.0,1.0,3.3410348892211914,3.597301959991455,3.315762042999268,3.5041120052337646,27904470.0,1
2021-01-25,1,3.634644985198975,3.974356889724731,3.4513099193573,3.699980974197388,80055958,1.0,2.989919900894165,3.497145891189575,2.5409860610961914,3.346229076385498,63361382.0,1.0,3.3410348892211914,3.597301959991455,3.315762042999268,3.5041120052337646,27904470.0,1.0,3.507110118865967,3.793049097061157,3.4894940853118896,3.634411096572876,32747555.0,1
2021-01-26,0,3.6989591121673584,4.096916198730469,3.682631969451904,4.04734992980957,78823456,1.0,3.3410348892211914,3.597301959991455,3.315762042999268,3.5041120052337646,27904470.0,1.0,3.507110118865967,3.793049097061157,3.4894940853118896,3.634411096572876,32747555.0,1.0,3.634644985198975,3.974356889724731,3.4513099193573,3.699980974197388,80055958.0,0
2021-01-27,1,4.048630237579346,4.048630237579346,3.531601905822754,3.690587043762207,35195110,1.0,3.507110118865967,3.793049097061157,3.4894940853118896,3.634411096572876,32747555.0,1.0,3.634644985198975,3.974356889724731,3.4513099193573,3.699980974197388,80055958.0,0.0,3.6989591121673584,4.096916198730469,3.682631969451904,4.04734992980957,78823456.0,1
2021-01-28,1,3.6863698959350586,3.943490982055664,3.6098809242248535,3.8220720291137695,31410527,1.0,3.634644985198975,3.974356889724731,3.4513099193573,3.699980974197388,80055958.0,0.0,3.6989591121673584,4.096916198730469,3.682631969451904,4.04734992980957,78823456.0,1.0,4.048630237579346,4.048630237579346,3.531601905822754,3.690587043762207,35195110.0,1
2021-01-29,1,3.8615810871124263,3.89260196685791,3.639385938644409,3.8346760272979736,44053151,0.0,3.6989591121673584,4.096916198730469,3.682631969451904,4.04734992980957,78823456.0,1.0,4.048630237579346,4.048630237579346,3.531601905822754,3.690587043762207,35195110.0,1.0,3.6863698959350586,3.943490982055664,3.6098809242248535,3.8220720291137695,31410527.0,1
2021-01-30,1,3.837682008743286,4.311975955963135,3.774104118347168,4.224276065826416,53378198,1.0,4.048630237579346,4.048630237579346,3.531601905822754,3.690587043762207,35195110.0,1.0,3.6863698959350586,3.943490982055664,3.6098809242248535,3.8220720291137695,31410527.0,1.0,3.8615810871124263,3.89260196685791,3.639385938644409,3.8346760272979736,44053151.0,1
2021-01-31,1,4.237314224243164,4.787010192871094,4.170497894287109,4.264143943786621,78376267,1.0,3.6863698959350586,3.943490982055664,3.6098809242248535,3.8220720291137695,31410527.0,1.0,3.8615810871124263,3.89260196685791,3.639385938644409,3.8346760272979736,44053151.0,1.0,3.837682008743286,4.311975955963135,3.774104118347168,4.224276065826416,53378198.0,1
2021-02-01,1,4.261250972747803,4.611601829528809,4.118255138397217,4.611601829528809,39361629,1.0,3.8615810871124263,3.89260196685791,3.639385938644409,3.8346760272979736,44053151.0,1.0,3.837682008743286,4.311975955963135,3.774104118347168,4.224276065826416,53378198.0,1.0,4.237314224243164,4.787010192871094,4.170497894287109,4.264143943786621,78376267.0,1
2021-02-02,1,4.613740921020508,5.403642177581787,4.480119228363037,5.267508029937744,98755962,1.0,3.837682008743286,4.311975955963135,3.774104118347168,4.224276065826416,53378198.0,1.0,4.237314224243164,4.787010192871094,4.170497894287109,4.264143943786621,78376267.0,1.0,4.261250972747803,4.611601829528809,4.118255138397217,4.611601829528809,39361629.0,1
2021-02-03,1,5.246592044830322,5.780780792236328,5.072738170623779,5.71599006652832,49386327,1.0,4.237314224243164,4.787010192871094,4.170497894287109,4.264143943786621,78376267.0,1.0,4.261250972747803,4.611601829528809,4.118255138397217,4.611601829528809,39361629.0,1.0,4.613740921020508,5.403642177581787,4.480119228363037,5.267508029937744,98755962.0,1
2021-02-04,1,5.731748104095459,6.53101110458374,5.603236198425293,6.426064968109131,108249482,1.0,4.261250972747803,4.611601829528809,4.118255138397217,4.611601829528809,39361629.0,1.0,4.613740921020508,5.403642177581787,4.480119228363037,5.267508029937744,98755962.0,1.0,5.246592044830322,5.780780792236328,5.072738170623779,5.71599006652832,49386327.0,1
2021-02-05,0,6.435369968414307,7.127117156982422,6.426446914672852,6.681719779968262,92892157,1.0,4.613740921020508,5.403642177581787,4.480119228363037,5.267508029937744,98755962.0,1.0,5.246592044830322,5.780780792236328,5.072738170623779,5.71599006652832,49386327.0,1.0,5.731748104095459,6.53101110458374,5.603236198425293,6.426064968109131,108249482.0,0
2021-02-06,1,6.687301158905029,6.799130916595459,5.713828086853027,6.110806941986084,102365494,1.0,5.246592044830322,5.780780792236328,5.072738170623779,5.71599006652832,49386327.0,1.0,5.731748104095459,6.53101110458374,5.603236198425293,6.426064968109131,108249482.0,0.0,6.435369968414307,7.127117156982422,6.426446914672852,6.681719779968262,92892157.0,1
2021-02-07,1,6.117644786834717,6.871513843536377,5.76859188079834,6.700462818145752,105451103,1.0,5.731748104095459,6.53101110458374,5.603236198425293,6.426064968109131,108249482.0,0.0,6.435369968414307,7.127117156982422,6.426446914672852,6.681719779968262,92892157.0,1.0,6.687301158905029,6.799130916595459,5.713828086853027,6.110806941986084,102365494.0,1
2021-02-08,0,6.702446937561035,8.055932998657227,6.488927841186523,7.8832502365112305,155254261,0.0,6.435369968414307,7.127117156982422,6.426446914672852,6.681719779968262,92892157.0,1.0,6.687301158905029,6.799130916595459,5.713828086853027,6.110806941986084,102365494.0,1.0,6.117644786834717,6.871513843536377,5.76859188079834,6.700462818145752,105451103.0,0
2021-02-09,1,7.869794845581055,8.46778392791748,7.570215225219727,7.816792964935303,121037873,1.0,6.687301158905029,6.799130916595459,5.713828086853027,6.110806941986084,102365494.0,1.0,6.117644786834717,6.871513843536377,5.76859188079834,6.700462818145752,105451103.0,0.0,6.702446937561035,8.055932998657227,6.488927841186523,7.8832502365112305,155254261.0,1
2021-02-10,1,7.818552017211914,9.072604179382324,7.613846778869629,9.072214126586914,120679902,1.0,6.117644786834717,6.871513843536377,5.76859188079834,6.700462818145752,105451103.0,0.0,6.702446937561035,8.055932998657227,6.488927841186523,7.8832502365112305,155254261.0,1.0,7.869794845581055,8.46778392791748,7.570215225219727,7.816792964935303,121037873.0,1
2021-02-11,1,9.08035659790039,9.707003593444824,8.761316299438477,9.215352058410645,53600048,0.0,6.702446937561035,8.055932998657227,6.488927841186523,7.8832502365112305,155254261.0,1.0,7.869794845581055,8.46778392791748,7.570215225219727,7.816792964935303,121037873.0,1.0,7.818552017211914,9.072604179382324,7.613846778869629,9.072214126586914,120679902.0,1
2021-02-12,0,9.21479034423828,9.92445182800293,9.079011917114258,9.2470121383667,91484664,1.0,7.869794845581055,8.46778392791748,7.570215225219727,7.816792964935303,121037873.0,1.0,7.818552017211914,9.072604179382324,7.613846778869629,9.072214126586914,120679902.0,1.0,9.08035659790039,9.707003593444824,8.761316299438477,9.215352058410645,53600048.0,0
2021-02-13,1,9.23603343963623,9.499038696289062,8.683009147644043,8.732455253601074,91417968,1.0,7.818552017211914,9.072604179382324,7.613846778869629,9.072214126586914,120679902.0,1.0,9.08035659790039,9.707003593444824,8.761316299438477,9.215352058410645,53600048.0,0.0,9.21479034423828,9.92445182800293,9.079011917114258,9.2470121383667,91484664.0,1
2021-02-14,1,8.742988586425781,9.22029972076416,8.559715270996094,8.738896369934082,93500423,1.0,9.08035659790039,9.707003593444824,8.761316299438477,9.215352058410645,53600048.0,0.0,9.21479034423828,9.92445182800293,9.079011917114258,9.2470121383667,91484664.0,1.0,9.23603343963623,9.499038696289062,8.683009147644043,8.732455253601074,91417968.0,1
2021-02-15,0,8.724266052246094,9.310638427734377,7.840470790863037,8.861739158630371,109854635,0.0,9.21479034423828,9.92445182800293,9.079011917114258,9.2470121383667,91484664.0,1.0,9.23603343963623,9.499038696289062,8.683009147644043,8.732455253601074,91417968.0,1.0,8.742988586425781,9.22029972076416,8.559715270996094,8.738896369934082,93500423.0,0
2021-02-16,0,8.860748291015625,8.980367660522461,7.983557224273682,8.297866821289062,71625205,1.0,9.23603343963623,9.499038696289062,8.683009147644043,8.732455253601074,91417968.0,1.0,8.742988586425781,9.22029972076416,8.559715270996094,8.738896369934082,93500423.0,0.0,8.724266052246094,9.310638427734377,7.840470790863037,8.861739158630371,109854635.0,0
2021-02-17,1,8.298688888549805,8.433298110961914,7.544398784637451,8.222577095031738,89948578,1.0,8.742988586425781,9.22029972076416,8.559715270996094,8.738896369934082,93500423.0,0.0,8.724266052246094,9.310638427734377,7.840470790863037,8.861739158630371,109854635.0,0.0,8.860748291015625,8.980367660522461,7.983557224273682,8.297866821289062,71625205.0,1
2021-02-18,1,8.232871055603027,9.2791748046875,8.232871055603027,8.980451583862305,77306770,0.0,8.724266052246094,9.310638427734377,7.840470790863037,8.861739158630371,109854635.0,0.0,8.860748291015625,8.980367660522461,7.983557224273682,8.297866821289062,71625205.0,1.0,8.298688888549805,8.433298110961914,7.544398784637451,8.222577095031738,89948578.0,1
2021-02-19,0,8.97996997833252,11.680577278137209,8.556981086730957,11.465653419494627,261175711,0.0,8.860748291015625,8.980367660522461,7.983557224273682,8.297866821289062,71625205.0,1.0,8.298688888549805,8.433298110961914,7.544398784637451,8.222577095031738,89948578.0,1.0,8.232871055603027,9.2791748046875,8.232871055603027,8.980451583862305,77306770.0,0
2021-02-20,1,11.478087425231934,11.786737442016602,9.8158540725708,10.002663612365724,140264810,1.0,8.298688888549805,8.433298110961914,7.544398784637451,8.222577095031738,89948578.0,1.0,8.232871055603027,9.2791748046875,8.232871055603027,8.980451583862305,77306770.0,0.0,8.97996997833252,11.680577278137209,8.556981086730957,11.465653419494627,261175711.0,1
2021-02-21,1,9.987549781799316,11.640289306640623,9.887046813964844,11.0855131149292,137742366,1.0,8.232871055603027,9.2791748046875,8.232871055603027,8.980451583862305,77306770.0,0.0,8.97996997833252,11.680577278137209,8.556981086730957,11.465653419494627,261175711.0,1.0,11.478087425231934,11.786737442016602,9.8158540725708,10.002663612365724,140264810.0,1
2021-02-22,1,11.073036193847656,14.54564094543457,9.255904197692873,14.454785346984863,574136241,0.0,8.97996997833252,11.680577278137209,8.556981086730957,11.465653419494627,261175711.0,1.0,11.478087425231934,11.786737442016602,9.8158540725708,10.002663612365724,140264810.0,1.0,9.987549781799316,11.640289306640623,9.887046813964844,11.0855131149292,137742366.0,1
2021-02-23,1,14.421626091003418,15.74337100982666,11.599893569946287,15.2015380859375,485252846,1.0,11.478087425231934,11.786737442016602,9.8158540725708,10.002663612365724,140264810.0,1.0,9.987549781799316,11.640289306640623,9.887046813964844,11.0855131149292,137742366.0,1.0,11.073036193847656,14.54564094543457,9.255904197692873,14.454785346984863,574136241.0,1
2021-02-24,0,15.213842391967772,18.14662170410156,14.861799240112305,17.30270767211914,375439707,1.0,9.987549781799316,11.640289306640623,9.887046813964844,11.0855131149292,137742366.0,1.0,11.073036193847656,14.54564094543457,9.255904197692873,14.454785346984863,574136241.0,1.0,14.421626091003418,15.74337100982666,11.599893569946287,15.2015380859375,485252846.0,0
2021-02-25,0,17.230182647705078,17.695444107055664,13.795912742614746,13.816014289855955,364505276,1.0,11.073036193847656,14.54564094543457,9.255904197692873,14.454785346984863,574136241.0,1.0,14.421626091003418,15.74337100982666,11.599893569946287,15.2015380859375,485252846.0,0.0,15.213842391967772,18.14662170410156,14.861799240112305,17.30270767211914,375439707.0,0
2021-02-26,0,13.865891456604004,15.483704566955566,13.12014102935791,13.58794116973877,289687328,1.0,14.421626091003418,15.74337100982666,11.599893569946287,15.2015380859375,485252846.0,0.0,15.213842391967772,18.14662170410156,14.861799240112305,17.30270767211914,375439707.0,0.0,17.230182647705078,17.695444107055664,13.795912742614746,13.816014289855955,364505276.0,0
2021-02-27,0,13.601573944091797,14.612065315246582,13.057272911071776,13.201168060302734,247640940,0.0,15.213842391967772,18.14662170410156,14.861799240112305,17.30270767211914,375439707.0,0.0,17.230182647705078,17.695444107055664,13.795912742614746,13.816014289855955,364505276.0,0.0,13.865891456604004,15.483704566955566,13.12014102935791,13.58794116973877,289687328.0,0
2021-02-28,1,13.20776653289795,13.77901554107666,11.489982604980469,13.08924674987793,300493226,0.0,17.230182647705078,17.695444107055664,13.795912742614746,13.816014289855955,364505276.0,0.0,13.865891456604004,15.483704566955566,13.12014102935791,13.58794116973877,289687328.0,0.0,13.601573944091797,14.612065315246582,13.057272911071776,13.201168060302734,247640940.0,1
2021-03-01,0,13.108434677124023,15.516057014465332,13.057385444641112,14.955588340759276,306451693,0.0,13.865891456604004,15.483704566955566,13.12014102935791,13.58794116973877,289687328.0,0.0,13.601573944091797,14.612065315246582,13.057272911071776,13.201168060302734,247640940.0,1.0,13.20776653289795,13.77901554107666,11.489982604980469,13.08924674987793,300493226.0,0
2021-03-02,1,14.96684455871582,15.224124908447266,13.460748672485352,13.958921432495115,178549852,0.0,13.601573944091797,14.612065315246582,13.057272911071776,13.201168060302734,247640940.0,1.0,13.20776653289795,13.77901554107666,11.489982604980469,13.08924674987793,300493226.0,0.0,13.108434677124023,15.516057014465332,13.057385444641112,14.955588340759276,306451693.0,1
2021-03-03,0,13.963540077209473,14.729358673095703,13.767048835754396,14.115591049194336,153830742,1.0,13.20776653289795,13.77901554107666,11.489982604980469,13.08924674987793,300493226.0,0.0,13.108434677124023,15.516057014465332,13.057385444641112,14.955588340759276,306451693.0,1.0,14.96684455871582,15.224124908447266,13.460748672485352,13.958921432495115,178549852.0,0
2021-03-04,0,14.094866752624512,14.260360717773438,12.771269798278809,13.097983360290527,116364466,0.0,13.108434677124023,15.516057014465332,13.057385444641112,14.955588340759276,306451693.0,1.0,14.96684455871582,15.224124908447266,13.460748672485352,13.958921432495115,178549852.0,0.0,13.963540077209473,14.729358673095703,13.767048835754396,14.115591049194336,153830742.0,0
2021-03-05,1,13.066306114196776,13.079861640930176,12.184608459472656,12.610443115234377,90978408,1.0,14.96684455871582,15.224124908447266,13.460748672485352,13.958921432495115,178549852.0,0.0,13.963540077209473,14.729358673095703,13.767048835754396,14.115591049194336,153830742.0,0.0,14.094866752624512,14.260360717773438,12.771269798278809,13.097983360290527,116364466.0,1
2021-03-06,1,12.569936752319336,13.27048110961914,11.901227951049805,13.036458015441896,118851546,0.0,13.963540077209473,14.729358673095703,13.767048835754396,14.115591049194336,153830742.0,0.0,14.094866752624512,14.260360717773438,12.771269798278809,13.097983360290527,116364466.0,1.0,13.066306114196776,13.079861640930176,12.184608459472656,12.610443115234377,90978408.0,1
2021-03-07,0,13.043927192687988,13.996903419494627,12.726385116577148,13.877732276916504,117548176,0.0,14.094866752624512,14.260360717773438,12.771269798278809,13.097983360290527,116364466.0,1.0,13.066306114196776,13.079861640930176,12.184608459472656,12.610443115234377,90978408.0,1.0,12.569936752319336,13.27048110961914,11.901227951049805,13.036458015441896,118851546.0,0
2021-03-08,1,13.826814651489258,13.87082576751709,13.08228874206543,13.602188110351562,115525659,1.0,13.066306114196776,13.079861640930176,12.184608459472656,12.610443115234377,90978408.0,1.0,12.569936752319336,13.27048110961914,11.901227951049805,13.036458015441896,118851546.0,0.0,13.043927192687988,13.996903419494627,12.726385116577148,13.877732276916504,117548176.0,1
2021-03-09,0,13.615290641784668,14.986444473266602,13.320186614990234,14.84631061553955,134867044,1.0,12.569936752319336,13.27048110961914,11.901227951049805,13.036458015441896,118851546.0,0.0,13.043927192687988,13.996903419494627,12.726385116577148,13.877732276916504,117548176.0,1.0,13.826814651489258,13.87082576751709,13.08228874206543,13.602188110351562,115525659.0,0
2021-03-10,1,14.850929260253906,15.18793773651123,14.07906436920166,14.231083869934082,103150901,0.0,13.043927192687988,13.996903419494627,12.726385116577148,13.877732276916504,117548176.0,1.0,13.826814651489258,13.87082576751709,13.08228874206543,13.602188110351562,115525659.0,0.0,13.615290641784668,14.986444473266602,13.320186614990234,14.84631061553955,134867044.0,1
2021-03-11,0,14.219837188720703,16.239398956298828,13.704225540161133,15.992279052734377,229272516,1.0,13.826814651489258,13.87082576751709,13.08228874206543,13.602188110351562,115525659.0,0.0,13.615290641784668,14.986444473266602,13.320186614990234,14.84631061553955,134867044.0,1.0,14.850929260253906,15.18793773651123,14.07906436920166,14.231083869934082,103150901.0,0
2021-03-12,1,16.020919799804688,16.485795974731445,14.111228942871094,14.552142143249512,185287457,0.0,13.615290641784668,14.986444473266602,13.320186614990234,14.84631061553955,134867044.0,1.0,14.850929260253906,15.18793773651123,14.07906436920166,14.231083869934082,103150901.0,0.0,14.219837188720703,16.239398956298828,13.704225540161133,15.992279052734377,229272516.0,1
2021-03-13,0,14.563802719116213,15.394397735595703,13.920056343078612,15.308802604675291,145102757,1.0,14.850929260253906,15.18793773651123,14.07906436920166,14.231083869934082,103150901.0,0.0,14.219837188720703,16.239398956298828,13.704225540161133,15.992279052734377,229272516.0,1.0,16.020919799804688,16.485795974731445,14.111228942871094,14.552142143249512,185287457.0,0
2021-03-14,0,15.301581382751465,15.349831581115724,14.378764152526855,14.50826644897461,90232804,0.0,14.219837188720703,16.239398956298828,13.704225540161133,15.992279052734377,229272516.0,1.0,16.020919799804688,16.485795974731445,14.111228942871094,14.552142143249512,185287457.0,0.0,14.563802719116213,15.394397735595703,13.920056343078612,15.308802604675291,145102757.0,0
2021-03-15,0,14.477127075195312,14.790472984313965,13.698057174682615,14.18666172027588,102600692,1.0,16.020919799804688,16.485795974731445,14.111228942871094,14.552142143249512,185287457.0,0.0,14.563802719116213,15.394397735595703,13.920056343078612,15.308802604675291,145102757.0,0.0,15.301581382751465,15.349831581115724,14.378764152526855,14.50826644897461,90232804.0,0
2021-03-16,1,14.163911819458008,14.282896041870115,13.229814529418944,13.622773170471191,112303590,0.0,14.563802719116213,15.394397735595703,13.920056343078612,15.308802604675291,145102757.0,0.0,15.301581382751465,15.349831581115724,14.378764152526855,14.50826644897461,90232804.0,0.0,14.477127075195312,14.790472984313965,13.698057174682615,14.18666172027588,102600692.0,1
2021-03-17,1,13.634963989257812,14.266797065734863,13.130529403686523,14.220203399658203,94696339,0.0,15.301581382751465,15.349831581115724,14.378764152526855,14.50826644897461,90232804.0,0.0,14.477127075195312,14.790472984313965,13.698057174682615,14.18666172027588,102600692.0,1.0,14.163911819458008,14.282896041870115,13.229814529418944,13.622773170471191,112303590.0,1
2021-03-18,0,14.21067714691162,14.745476722717283,13.82728385925293,14.230025291442873,79074263,0.0,14.477127075195312,14.790472984313965,13.698057174682615,14.18666172027588,102600692.0,1.0,14.163911819458008,14.282896041870115,13.229814529418944,13.622773170471191,112303590.0,1.0,13.634963989257812,14.266797065734863,13.130529403686523,14.220203399658203,94696339.0,0
2021-03-19,1,14.23264980316162,14.488219261169434,13.93245792388916,14.204795837402344,68715211,1.0,14.163911819458008,14.282896041870115,13.229814529418944,13.622773170471191,112303590.0,1.0,13.634963989257812,14.266797065734863,13.130529403686523,14.220203399658203,94696339.0,0.0,14.21067714691162,14.745476722717283,13.82728385925293,14.230025291442873,79074263.0,1
2021-03-20,1,14.195825576782228,14.97821807861328,14.152045249938965,14.211980819702148,68049683,1.0,13.634963989257812,14.266797065734863,13.130529403686523,14.220203399658203,94696339.0,0.0,14.21067714691162,14.745476722717283,13.82728385925293,14.230025291442873,79074263.0,1.0,14.23264980316162,14.488219261169434,13.93245792388916,14.204795837402344,68715211.0,1
2021-03-21,1,14.218328475952148,14.36572265625,13.668253898620604,14.332205772399902,64229338,0.0,14.21067714691162,14.745476722717283,13.82728385925293,14.230025291442873,79074263.0,1.0,14.23264980316162,14.488219261169434,13.93245792388916,14.204795837402344,68715211.0,1.0,14.195825576782228,14.97821807861328,14.152045249938965,14.211980819702148,68049683.0,1
2021-03-22,0,14.3502779006958,16.599872589111328,14.202885627746582,14.919293403625488,260995136,1.0,14.23264980316162,14.488219261169434,13.93245792388916,14.204795837402344,68715211.0,1.0,14.195825576782228,14.97821807861328,14.152045249938965,14.211980819702148,68049683.0,1.0,14.218328475952148,14.36572265625,13.668253898620604,14.332205772399902,64229338.0,0
2021-03-23,0,14.84861946105957,15.243708610534668,14.097057342529297,14.20483112335205,106780662,1.0,14.195825576782228,14.97821807861328,14.152045249938965,14.211980819702148,68049683.0,1.0,14.218328475952148,14.36572265625,13.668253898620604,14.332205772399902,64229338.0,0.0,14.3502779006958,16.599872589111328,14.202885627746582,14.919293403625488,260995136.0,0
2021-03-24,0,14.190396308898926,15.371431350708008,13.661297798156738,13.661297798156738,118813690,1.0,14.218328475952148,14.36572265625,13.668253898620604,14.332205772399902,64229338.0,0.0,14.3502779006958,16.599872589111328,14.202885627746582,14.919293403625488,260995136.0,0.0,14.84861946105957,15.243708610534668,14.097057342529297,14.20483112335205,106780662.0,0
2021-03-25,1,13.650586128234863,13.705249786376951,12.61472511291504,13.02508544921875,116277943,0.0,14.3502779006958,16.599872589111328,14.202885627746582,14.919293403625488,260995136.0,0.0,14.84861946105957,15.243708610534668,14.097057342529297,14.20483112335205,106780662.0,0.0,14.190396308898926,15.371431350708008,13.661297798156738,13.661297798156738,118813690.0,1
2021-03-26,1,13.01952838897705,14.804293632507324,12.370457649230955,14.779420852661133,149987319,0.0,14.84861946105957,15.243708610534668,14.097057342529297,14.20483112335205,106780662.0,0.0,14.190396308898926,15.371431350708008,13.661297798156738,13.661297798156738,118813690.0,1.0,13.650586128234863,13.705249786376951,12.61472511291504,13.02508544921875,116277943.0,1
2021-03-27,1,14.786246299743652,16.80416488647461,14.75804615020752,16.50832176208496,223872587,0.0,14.190396308898926,15.371431350708008,13.661297798156738,13.661297798156738,118813690.0,1.0,13.650586128234863,13.705249786376951,12.61472511291504,13.02508544921875,116277943.0,1.0,13.01952838897705,14.804293632507324,12.370457649230955,14.779420852661133,149987319.0,1
2021-03-28,1,16.47942352294922,19.386005401611328,16.345008850097656,18.016233444213867,426120062,1.0,13.650586128234863,13.705249786376951,12.61472511291504,13.02508544921875,116277943.0,1.0,13.01952838897705,14.804293632507324,12.370457649230955,14.779420852661133,149987319.0,1.0,14.786246299743652,16.80416488647461,14.75804615020752,16.50832176208496,223872587.0,1
2021-03-29,1,18.08330345153809,18.987842559814453,17.700363159179688,18.854808807373047,216748601,1.0,13.01952838897705,14.804293632507324,12.370457649230955,14.779420852661133,149987319.0,1.0,14.786246299743652,16.80416488647461,14.75804615020752,16.50832176208496,223872587.0,1.0,16.47942352294922,19.386005401611328,16.345008850097656,18.016233444213867,426120062.0,1
2021-03-30,1,18.891403198242188,20.869474411010746,18.891403198242188,19.233924865722656,264028427,1.0,14.786246299743652,16.80416488647461,14.75804615020752,16.50832176208496,223872587.0,1.0,16.47942352294922,19.386005401611328,16.345008850097656,18.016233444213867,426120062.0,1.0,18.08330345153809,18.987842559814453,17.700363159179688,18.854808807373047,216748601.0,1
2021-03-31,0,19.1016845703125,19.795801162719727,18.1562557220459,19.465229034423828,206011018,1.0,16.47942352294922,19.386005401611328,16.345008850097656,18.016233444213867,426120062.0,1.0,18.08330345153809,18.987842559814453,17.700363159179688,18.854808807373047,216748601.0,1.0,18.891403198242188,20.869474411010746,18.891403198242188,19.233924865722656,264028427.0,0
2021-04-01,1,19.415681838989254,20.36153984069824,18.84424591064453,19.084901809692383,173731886,1.0,18.08330345153809,18.987842559814453,17.700363159179688,18.854808807373047,216748601.0,1.0,18.891403198242188,20.869474411010746,18.891403198242188,19.233924865722656,264028427.0,0.0,19.1016845703125,19.795801162719727,18.1562557220459,19.465229034423828,206011018.0,1
