Date,Open,High,Low,Close,Volume,change_tomorrow,change_tomorrow_direction
2021-11-26,210.04827880859372,210.50457763671875,184.32827758789065,191.51174926757807,3380122748,0.008236098161830574,UP
2021-11-27,192.2835693359375,199.364990234375,191.04054260253903,193.10215759277344,1443178833,0.037744766869595936,UP
2021-11-28,193.27560424804688,201.6287078857422,182.37245178222656,200.67665100097656,2033215941,0.017828537339863004,UP
2021-11-29,200.8212738037109,212.44580078125,199.9542999267578,204.31936645507807,2110532147,0.020853993817540162,UP
2021-11-30,204.23294067382807,218.33938598632807,200.08433532714844,208.6709899902344,2888387657,0.09194221056494678,UP
2021-12-01,208.3931579589844,232.3862152099609,208.1522674560547,229.7992401123047,3532771294,0.017922763190637236,UP
2021-12-02,229.85470581054688,243.11166381835935,220.38717651367188,233.9930419921875,4074103518,-0.10779363888900528,DOWN
2021-12-03,233.60189819335935,239.12210083007807,207.32977294921875,211.22439575195312,4061060881,-0.05021539851893464,DOWN
2021-12-04,212.1123809814453,212.8075408935547,171.55357360839844,201.1248321533203,5949505665,-0.02526694950553754,DOWN
2021-12-05,200.78060913085935,204.6174774169922,182.01681518554688,196.1682586669922,3402591975,-0.010139278261088291,DOWN
2021-12-06,196.5474853515625,197.66302490234372,176.8880615234375,194.19921875,3693853028,-0.01890015010056456,DOWN
2021-12-07,194.27659606933597,204.11849975585935,188.2808074951172,190.59690856933597,2556849839,0.02068009603968024,UP
2021-12-08,190.5050048828125,196.3741149902344,184.13270568847656,194.6217041015625,2277446203,-0.07420113061764222,DOWN
2021-12-09,194.48329162597656,196.6897430419922,178.79214477539062,181.17808532714844,1968182104,-0.07873099588192622,DOWN
2021-12-10,181.46755981445312,184.68942260742188,167.954833984375,167.954833984375,2118266396,0.02323158588403007,UP
2021-12-11,167.9166259765625,173.8984832763672,161.86000061035156,171.94949340820312,1877844189,0.008546176858069354,UP
2021-12-12,171.9483184814453,176.6494140625,167.8612518310547,173.43167114257812,1196808540,-0.11737809209025163,DOWN
2021-12-13,173.0999298095703,173.0999298095703,148.5718231201172,155.2130584716797,2547597256,-0.012205523024543252,DOWN
2021-12-14,155.14166259765625,161.61827087402344,150.11798095703125,153.34144592285156,2604045117,0.1401773755786191,UP
2021-12-15,161.35890197753906,182.5131683349609,157.65321350097656,178.34078979492188,3783787658,-0.007833213373124481,DOWN
2021-12-16,178.59153747558594,188.8787078857422,174.4509735107422,176.9546661376953,2766320569,-0.008269760586705477,DOWN
2021-12-17,176.8949737548828,182.3936309814453,168.51873779296875,175.5032958984375,2711688386,0.040100788806273435,UP
2021-12-18,175.65635681152344,184.37518310546875,171.19656372070312,182.8351287841797,1690397976,-0.015197697922867404,DOWN
2021-12-19,182.8509063720703,189.26254272460935,178.75502014160156,180.09805297851562,1678714066,-0.03700238117956167,DOWN
2021-12-20,179.9777374267578,181.15325927734372,168.6835174560547,173.67178344726562,1982986558,0.03565256476463341,UP
2021-12-21,173.69439697265625,182.41751098632807,170.49063110351562,180.09254455566406,1821107818,-0.008373160468232,DOWN
2021-12-22,179.85833740234375,187.4734344482422,177.42733764648438,178.5971221923828,1889229699,0.06019477735257606,UP
2021-12-23,178.5027618408203,193.2760467529297,176.116455078125,190.03631591796875,2191634326,0.0012449333362417603,UP
2021-12-24,190.1028594970703,197.15771484375,185.01937866210935,190.273193359375,2286837232,0.01474585175389509,UP
2021-12-25,190.53160095214844,195.14923095703125,189.0322265625,193.1209259033203,1443209769,0.024645396301653077,UP
2021-12-26,192.92051696777344,200.64419555664065,190.8236846923828,198.000732421875,1971114647,-0.013156805751054712,DOWN
2021-12-27,197.88340759277344,204.5785675048828,195.16079711914065,195.42950439453125,1800094698,-0.10147280225625455,DOWN
2021-12-28,195.6216583251953,195.6216583251953,177.0403594970703,177.42562866210938,2826063568,-0.03965875474128078,DOWN
2021-12-29,177.3890380859375,180.5907745361328,170.44342041015625,170.65756225585938,2175731146,0.012119325646548607,UP
2021-12-30,170.76478576660156,175.691162109375,168.3984832763672,172.75119018554688,1540637869,-0.014398891827767324,DOWN
2021-12-31,172.70384216308594,177.35704040527344,168.31207275390625,170.299072265625,1567918820,0.04603947295542521,UP
2022-01-01,170.3108367919922,178.96224975585938,170.19554138183594,178.5179443359375,1084780603,-0.012104926317275666,DOWN
2022-01-02,178.53240966796875,179.43235778808594,175.01231384277344,176.38284301757812,995389409,-0.03573211304412571,DOWN
2022-01-03,176.3863067626953,176.3863067626953,167.5339813232422,170.29774475097656,1345778058,-0.014045827910555309,DOWN
2022-01-04,170.28611755371094,173.735107421875,166.74012756347656,167.93890380859375,1499265336,-0.082780106990761,DOWN
2022-01-05,167.94033813476562,171.11045837402344,148.2161102294922,155.0997314453125,2123759721,-0.031033296685384126,DOWN
2022-01-06,155.10592651367188,155.10592651367188,146.66766357421875,150.4313507080078,2097172620,-0.10284636540129832,DOWN
2022-01-07,150.4134063720703,150.5209503173828,135.14999389648438,136.40281677246094,2926269672,0.04287764506204761,UP
2022-01-08,136.40016174316406,147.83731079101562,134.02101135253906,142.51345825195312,2730000333,-0.011889133561393317,DOWN
2022-01-09,142.54312133789062,145.44041442871094,138.39410400390625,140.83900451660156,1599123912,-0.03592413554160778,DOWN
2022-01-10,140.83363342285156,143.56336975097656,130.7969970703125,135.95494079589844,2040883379,0.03016690052746851,UP
2022-01-11,135.94090270996094,143.29904174804688,134.13397216796875,140.18385314941406,1554197314,0.07593289690269023,UP
2022-01-12,140.20375061035156,152.9364776611328,138.5462646484375,151.70310974121094,2242337550,-0.03899094505395273,DOWN
2022-01-13,151.6905975341797,157.54373168945312,146.01004028320312,146.01004028320312,2177023564,0.0010193473462621894,UP
2022-01-14,146.02590942382812,150.469482421875,142.39068603515625,146.15902709960938,1822320951,0.011110539857435708,UP
2022-01-15,146.18002319335938,149.35018920898438,144.4191436767578,147.80117797851562,1123271784,0.00037430630268031617,UP
2022-01-16,147.78660583496094,151.7723388671875,146.4017791748047,147.8565216064453,1172854751,-0.05667646399077175,DOWN
2022-01-17,147.8767852783203,148.20587158203125,137.50003051757812,139.92601013183594,1487772250,0.011732548713457747,UP
2022-01-18,139.93276977539062,142.46649169921875,134.8957977294922,141.58718872070312,1449435942,-0.04267396612538743,DOWN
2022-01-19,141.5469970703125,142.29408264160156,133.3551788330078,135.79238891601562,1444663456,-0.06750588119714851,DOWN
2022-01-20,135.7913360595703,143.61740112304688,127.17404174804688,127.20528411865234,984099352,-0.13610577819055614,DOWN
2022-01-21,127.33333587646484,128.432861328125,107.90899658203124,111.96605682373048,3771688473,-0.18887234573599954,DOWN
2022-01-22,111.9765396118164,113.58767700195312,89.28715515136719,94.1783676147461,4039466376,0.05422728324122805,UP
2022-01-23,94.30760192871094,104.51920318603516,93.5934829711914,99.5782241821289,2548191912,-0.0865035291610512,DOWN
2022-01-24,99.61751556396484,99.77051544189452,81.2260513305664,91.65016174316406,4664539688,0.03241320750248933,UP
2022-01-25,91.66015625,99.70123291015624,87.75712585449219,94.72035217285156,2842652332,-0.02691196936266671,DOWN
2022-01-26,94.71883392333984,103.7215576171875,89.80755615234375,92.23804473876952,3177186515,-0.02906928741240211,DOWN
2022-01-27,92.21805572509766,94.05999755859376,86.18603515625,89.63249206542969,2513945822,0.01840270896324736,UP
2022-01-28,89.52909088134766,93.36466979980467,87.5742416381836,91.31289672851562,2156098049,0.05103318571177684,UP
2022-01-29,91.35469818115234,98.61104583740234,90.96379852294922,96.2234878540039,1727329992,-0.03135996404527597,DOWN
2022-01-30,96.2490005493164,97.29832458496094,91.70702362060548,93.29767608642578,1110338981,0.06458028011846428,UP
2022-01-31,93.3011703491211,100.7250747680664,89.58599090576172,99.73883819580078,1888454241,0.0931099990877663,UP
2022-02-01,99.72594451904295,112.9801254272461,99.47785949707033,109.9789810180664,3568466349,-0.07994473802855828,DOWN
2022-02-02,110.01945495605467,111.95736694335938,97.735595703125,101.8376007080078,3297984784,-0.003731189803555024,DOWN
2022-02-03,101.8281021118164,102.66846466064452,94.63531494140624,101.45903778076172,2618951519,0.09552290455837187,UP
2022-02-04,101.34093475341795,112.41033172607422,100.67737579345705,112.17424774169922,3121470028,0.015102200818656875,UP
2022-02-05,112.20548248291016,118.21311950683594,110.53406524658205,113.89430236816406,2337469324,0.012189587872876606,UP
2022-02-06,113.90282440185548,115.86648559570312,112.18635559082033,115.2997589111328,1488437091,0.017514267024505425,UP
2022-02-07,115.27619171142578,121.55403137207033,113.14046478271484,117.35514831542967,2501444983,-0.033096971647948115,DOWN
2022-02-08,117.4089126586914,119.96955108642578,110.241943359375,113.5954818725586,2670414753,0.0037177609150719215,UP
2022-02-09,113.5340347290039,116.82732391357422,109.97865295410156,114.01937866210938,1844036035,-0.07360044895861528,DOWN
2022-02-10,114.02164459228516,114.78842163085938,106.20280456542967,106.20280456542967,2534257400,-0.10189594430951487,DOWN
2022-02-11,106.22976684570312,107.84539031982422,95.60428619384766,96.3818817138672,2244853464,-0.004834081823923864,DOWN
2022-02-12,96.4014892578125,99.55365753173828,93.49864196777344,95.91820526123048,1722515979,-0.02867851920000275,DOWN
2022-02-13,95.89258575439452,97.20621490478516,91.81570434570312,93.24410247802734,1150014559,0.033071270192920554,UP
2022-02-14,93.19368743896484,97.74172973632812,91.20769500732422,96.43327331542967,1787236369,0.08047837203587338,UP
2022-02-15,96.43740844726562,105.29197692871094,96.43329620361328,104.87330627441406,2134576044,-0.028846494257084743,DOWN
2022-02-16,104.92504119873048,105.34634399414062,98.58037567138672,101.93289947509766,1908954820,-0.09123688660366547,DOWN
2022-02-17,101.89823150634766,102.6329345703125,92.6762466430664,93.4104232788086,1872498133,-0.037139243680252454,DOWN
2022-02-18,93.46298217773438,96.20182037353516,89.70610809326172,90.06546020507812,1669246812,0.015641998694366888,UP
2022-02-19,90.0518798828125,92.54096221923828,88.95311737060547,91.49665069580078,1084605729,-0.00654816809250458,DOWN
2022-02-20,91.44432067871094,93.32028198242188,86.01744079589844,90.9014129638672,1912980153,-0.09357502198920464,DOWN
2022-02-21,90.88302612304688,95.90409088134766,83.11844635009766,83.12316131591797,2892900595,0.03865389721217971,UP
2022-02-22,83.10639953613281,87.16397857666016,81.2048568725586,86.46538543701172,2046554018,-0.018404568931788656,DOWN
2022-02-23,86.47079467773438,92.73844146728516,84.90278625488281,84.90278625488281,2293962445,0.04811899545408438,UP
2022-02-24,84.86357879638672,92.2793960571289,76.85957336425781,89.19474792480469,5253578948,0.036761542880914155,UP
2022-02-25,89.22813415527344,94.7778091430664,87.27616119384766,92.59882354736328,3069242551,-0.02726001234867259,DOWN
2022-02-26,92.6088638305664,94.60433197021484,89.75767517089844,90.14156341552734,1721041901,-0.05405243375659152,DOWN
2022-02-27,90.1246337890625,91.98943328857422,84.49292755126953,85.51905059814453,2012522473,0.14068778230175238,UP
2022-02-28,85.50110626220703,101.0417938232422,84.57584381103516,99.52034759521484,3457872746,-0.00878620902673699,DOWN
2022-03-01,99.54046630859376,101.55915832519533,94.89342498779295,98.65355682373048,3225742519,0.019831949564099505,UP
2022-03-02,98.6490707397461,105.98477172851562,97.10579681396484,100.6496353149414,3800592927,-0.05349045726760626,DOWN
2022-03-03,100.65377044677734,101.4272689819336,94.37796020507812,95.53919982910156,2309311748,-0.08264649083302689,DOWN
2022-03-04,95.5670394897461,95.7081298828125,87.554443359375,88.24597930908203,2592829728,0.01563744380792287,UP
2022-03-05,88.29053497314453,91.0361785888672,86.2888412475586,89.64784240722656,1437161887,-0.06039185774930722,DOWN
2022-03-06,89.64859008789062,89.8653793334961,84.32964324951172,84.54218292236328,1467561782,-0.02936947605525786,DOWN
2022-03-07,84.55287170410156,86.48308563232422,80.31684875488281,82.13006591796875,2375648176,0.001515958749300661,UP
2022-03-08,82.11260223388672,84.77989959716797,81.54011535644531,82.2547607421875,2112765959,0.0674281696775687,UP
2022-03-09,82.27992248535156,89.48204803466797,82.20623779296875,88.20206451416016,2624860794,-0.06345593851968623,DOWN
2022-03-10,88.19039916992188,88.45394897460938,81.01934051513672,82.9390869140625,2196400279,-0.027173099629155262,DOWN
2022-03-11,82.94074249267578,84.05066680908203,80.28123474121094,80.7449951171875,1852734626,0.009917655042527063,UP
2022-03-12,80.74752044677734,82.66375732421875,80.72209930419922,81.55381774902344,1036290480,-0.03316284097063016,DOWN
2022-03-13,81.53121948242188,82.8830337524414,78.00438690185547,78.93607330322266,1316842580,0.027561592818945768,UP
2022-03-14,78.92557525634766,82.09930419921875,78.27435302734375,81.17333984375,1676601058,0.021478440947186206,UP
2022-03-15,81.17005920410156,85.5193099975586,79.07177734375,82.95508575439453,1627848455,0.056295058439272516,UP
2022-03-16,82.95167541503906,87.90362548828125,81.65324401855469,87.90362548828125,2370877301,-0.000304735273602752,DOWN
2022-03-17,87.86245727539062,90.75728607177734,86.75122833251953,87.87684631347656,2440062581,0.021656049007767963,UP
2022-03-18,87.86626434326172,91.84861755371094,84.63697814941406,89.82203674316406,2745357460,0.028090965467094886,UP
2022-03-19,89.8204574584961,94.36089324951172,89.39261627197266,92.41815185546876,1951674158,-0.042919339914921695,DOWN
2022-03-20,92.41366577148438,92.43592071533205,88.15045928955078,88.61486053466797,1286133603,0.0016037190258822998,UP
2022-03-21,88.6050033569336,91.0119857788086,87.2076416015625,88.7572021484375,1598537312,0.019397969405201554,UP
2022-03-22,88.74190521240234,93.76680755615234,88.18277740478516,90.51296997070312,1879747152,0.0482606153290025,UP
2022-03-23,90.51393127441406,96.05184173583984,89.81146240234375,95.1026840209961,2099467745,0.06966104978824739,UP
2022-03-24,95.02090454101562,103.45579528808594,94.06550598144533,102.22369384765624,3601646600,-0.03614087198401705,DOWN
2022-03-25,102.23835754394533,104.5829620361328,97.31824493408205,98.6581039428711,2175497007,0.030522321396775576,UP
2022-03-26,98.666748046875,103.19357299804688,97.82968139648438,101.7641830444336,1282869612,0.04968087546202593,UP
2022-03-27,101.77369689941406,107.29871368408205,99.26909637451172,107.08422088623048,1572329892,-0.005813776002690174,DOWN
2022-03-28,107.07796478271484,113.17594909667967,105.47787475585938,106.46525573730467,2877146388,0.04695230067502654,UP
2022-03-29,106.32798767089844,115.27571868896484,105.99919128417967,111.71031188964844,3052274877,0.07447566019985807,UP
2022-03-30,111.69025421142578,124.6050033569336,107.76725769042967,120.6994857788086,3908170428,0.015995041014815525,UP
2022-03-31,120.68155670166016,128.93011474609375,120.19783020019533,122.66146087646484,4115229587,0.08755036568398011,UP
2022-04-01,122.7361068725586,137.55841064453125,118.78791046142578,134.43093872070312,4434807484,-0.016884190916556685,DOWN
2022-04-02,134.45358276367188,143.02001953125,132.13919067382812,132.19886779785156,3394186456,0.03345970216789751,UP
2022-04-03,132.24107360839844,140.26370239257812,131.2261505126953,136.77532958984375,2585967812,-0.032947774515043715,DOWN
2022-04-04,136.7607879638672,137.63351440429688,126.86532592773438,132.41262817382812,2828117206,-0.0437513347145706,DOWN
2022-04-05,132.3878631591797,136.18284606933594,126.56397247314452,126.86223602294922,2239922210,-0.12383444521034992,DOWN
2022-04-06,126.8579559326172,127.28115844726562,112.773681640625,112.88338470458984,3281009143,0.049775295540135045,UP
2022-04-07,112.93579864501952,119.76071166992188,111.95746612548828,118.79651641845705,2431083313,-0.08192681106859245,DOWN
2022-04-08,118.81621551513672,122.25411987304688,108.5411605834961,109.8008804321289,2376864565,0.028076787751129983,UP
2022-04-09,109.79875946044922,113.1148910522461,108.63433837890624,112.97279357910156,1202250516,-0.011010626912385302,DOWN
2022-04-10,112.97270965576172,115.8083267211914,110.0778350830078,111.74243927001952,1280232450,-0.12485854119345707,DOWN
2022-04-11,111.69898986816406,111.83113861083984,98.6708526611328,99.33910369873048,2272498194,0.03840309588034485,UP
2022-04-12,99.38467407226562,109.11756134033205,98.935302734375,103.30638885498048,2317008207,0.016147859286054445,UP
2022-04-13,103.28101348876952,105.67684936523438,100.48845672607422,105.00194549560548,1675840412,-0.04263963267197601,DOWN
2022-04-14,104.94060516357422,107.3296356201172,99.25684356689452,100.70780181884766,1686576071,0.005941919025519882,UP
2022-04-15,100.70652770996094,102.67264556884766,100.10089874267578,101.30977630615234,1050639351,0.00926623458161202,UP
2022-04-16,101.29869079589844,103.27172088623048,100.9647216796875,102.25731658935548,774939305,-0.018400793258819936,DOWN
2022-04-17,102.2484359741211,105.2945556640625,99.95817565917967,100.40969848632812,1057908299,0.017118812127416616,UP
2022-04-18,100.40795135498048,102.51702880859376,95.2427749633789,102.15853118896484,1846133932,0.05915803919937401,UP
2022-04-19,102.20238494873048,108.58203125,101.30172729492188,108.58203125,1711909607,-0.029242817841835356,DOWN
2022-04-20,108.6021957397461,110.72297668457033,104.7726593017578,105.49700164794922,1761531528,-0.03655928987117085,DOWN
2022-04-21,105.49767303466795,109.76532745361328,100.76715087890624,101.77613830566406,1838571747,-0.011570039119849218,DOWN
2022-04-22,101.7574234008789,103.4981460571289,99.57942962646484,100.61205291748048,1274793594,0.0013140700996417953,UP
2022-04-23,100.61978149414062,102.77123260498048,98.78157043457033,100.74443817138672,823252482,-0.015202620366795427,DOWN
2022-04-24,100.72718811035156,102.21668243408205,99.00851440429688,99.2357940673828,818266008,0.01987049695080856,UP
2022-04-25,99.2414093017578,101.44058990478516,94.75575256347656,101.24763488769533,1538486689,-0.057061619558722354,DOWN
2022-04-26,101.2248764038086,101.74248504638672,95.17789459228516,95.78215026855467,1301074534,0.026395077363090325,UP
2022-04-27,95.7855224609375,100.54492950439452,95.28350067138672,98.37886810302734,1253566599,-0.0019670691718338684,DOWN
2022-04-28,98.38214874267578,100.40122985839844,96.69452667236328,98.18572998046876,1307131609,-0.04440299279636761,DOWN
2022-04-29,98.1829605102539,98.56856536865234,92.88426971435548,94.01134490966795,1234575023,-0.10476896712425487,DOWN
2022-04-30,94.01355743408205,94.92884826660156,82.90953826904297,85.09593200683594,1293033765,0.051025981875579385,UP
2022-05-01,85.09468841552734,92.4301300048828,84.94415283203125,89.6715087890625,1426749080,-0.02386923937526797,DOWN
2022-05-02,89.67205810546875,90.69336700439452,85.40721893310547,87.58101654052734,1265220129,-0.020253864096018148,DOWN
2022-05-03,87.562744140625,88.68785858154297,84.92210388183594,85.84237670898438,1011988792,0.07468374323922355,UP
2022-05-04,85.84172821044922,92.93719482421876,85.72806549072266,92.7708511352539,1428455342,-0.09663370962025297,DOWN
2022-05-05,92.76979064941406,95.03282165527344,81.83486938476562,84.59602355957031,1805979399,-0.03463520757003957,DOWN
2022-05-06,84.58849334716797,84.64693450927734,80.46861267089844,81.76410675048828,1585081920,-0.03520593788079518,DOWN
2022-05-07,81.76667022705078,82.1807861328125,77.88323211669922,78.9834213256836,1139093165,-0.050029616827226286,DOWN
2022-05-08,78.98763275146484,79.2837905883789,74.52718353271484,75.22018432617188,1439700868,-0.18888251126267352,DOWN
2022-05-09,75.23445892333984,76.98309326171875,63.2696533203125,63.2696533203125,2773999164,0.05236932237541181,UP
2022-05-10,63.36931228637695,73.7598876953125,61.02658462524414,66.76615142822266,3677013066,-0.3297156241080228,DOWN
2022-05-11,66.73474884033203,68.11722564697266,44.00382614135742,50.21084976196289,4432811558,-0.12369775648427228,DOWN
2022-05-12,50.23923110961914,53.65938949584961,38.05009078979492,44.683589935302734,4471167155,0.08046256280562847,UP
2022-05-13,44.63357162475586,55.90211486816406,44.07636642456055,48.59355163574219,2854210432,0.0729468844783453,UP
2022-05-14,48.67664337158203,53.06116485595703,46.22056579589844,52.4172248840332,2042138537,0.10872127744021076,UP
2022-05-15,52.43134307861328,58.87806701660156,49.83480072021485,58.81126022338867,1843835578,-0.09627473263714714,DOWN
2022-05-16,58.80391311645508,58.80391311645508,52.26792907714844,53.646461486816406,2067312217,0.06090373779477187,UP
2022-05-17,53.656005859375,58.03807067871094,53.50530242919922,57.12562561035156,1823895389,-0.1481104616840596,DOWN
2022-05-18,57.11631774902344,57.69771957397461,49.73109436035156,49.75621032714844,1745565671,0.047071063908224575,UP
2022-05-19,49.794864654541016,53.617488861083984,48.63555145263672,52.2139778137207,1958004386,-0.05400785124358354,DOWN
2022-05-20,52.21197128295898,53.43804168701172,48.05058288574219,49.53850936889648,1830699507,0.01549093036783833,UP
2022-05-21,49.53544998168945,51.05504989624024,48.767486572265625,50.3179817199707,979492374,0.04619828085765354,UP
2022-05-22,50.32065963745117,53.02165985107422,49.86278533935547,52.75518035888672,1105760506,-0.07538865403847717,DOWN
2022-05-23,52.736087799072266,54.474647521972656,48.92724609375,49.05685043334961,1661669360,0.012012992301052128,UP
2022-05-24,49.064231872558594,50.57752227783203,47.500823974609375,49.65333557128906,1508166642,-0.03482337246552669,DOWN
2022-05-25,49.64841842651367,50.4423713684082,47.67314529418945,47.98242568969727,1304580067,-0.10326718100931864,DOWN
2022-05-26,47.98397445678711,48.55102157592773,42.321380615234375,43.4912109375,2208994514,-0.061244079175546196,DOWN
2022-05-27,43.47438049316406,43.81364822387695,40.26896286010742,40.98134613037109,2256358026,0.07581363650988182,UP
2022-05-28,41.49373245239258,44.65801239013672,40.54867935180664,44.34316253662109,1254325884,0.01261315715753275,UP
2022-05-29,44.33879089355469,45.3862533569336,41.998046875,44.90961456298828,1317843243,0.048110546347420624,UP
2022-05-30,44.908668518066406,47.93682861328125,44.35740661621094,47.179443359375,1708817065,-0.03084266111229894,DOWN
2022-05-31,47.18132781982422,48.03899002075195,44.84001541137695,45.76784133911133,1509191627,-0.13653384678867475,DOWN
2022-06-01,45.76512908935547,45.946659088134766,40.05035018920898,40.26966857910156,1422647092,0.015203153230011202,UP
2022-06-02,40.255279541015625,41.32786560058594,38.36067199707031,40.8913459777832,1554022054,-0.06879716434391803,DOWN
2022-06-03,40.895751953125,41.43334579467773,37.80271911621094,38.259220123291016,1348656102,0.017266914536023914,UP
2022-06-04,38.27455139160156,39.04042816162109,36.04072570800781,38.93144607543945,1130762770,-0.01171793718545655,DOWN
2022-06-05,38.93410110473633,39.99529647827149,38.03535079956055,38.48053359985352,998532387,0.09314887611383749,UP
2022-06-06,38.5015983581543,44.45061874389648,38.43878936767578,42.43313217163086,1955057411,-0.07595699998926331,DOWN
2022-06-07,42.42977523803711,42.449310302734375,37.77632522583008,39.43757247924805,1974825213,-0.015297436125075059,DOWN
2022-06-08,39.43405151367188,40.52680587768555,38.40160751342773,38.84336853027344,1211034282,0.02825029996910844,UP
2022-06-09,38.845584869384766,41.72376251220703,38.555694580078125,39.97260665893555,1265873005,-0.07772599831736748,DOWN
2022-06-10,39.96762466430664,40.769779205322266,37.001258850097656,37.08976745605469,1177042406,-0.0966452413787815,DOWN
2022-06-11,37.09238052368164,37.843257904052734,33.435916900634766,33.82111740112305,1086904917,-0.10011447837517617,DOWN
2022-06-12,33.83749008178711,34.2285041809082,30.74327087402344,30.74327087402344,1430666510,-0.09048227522013708,DOWN
2022-06-13,30.73029327392578,30.91798210144043,26.139610290527344,28.19236183166504,2577135234,0.05122922381885686,UP
2022-06-14,28.18289566040039,31.61031913757324,26.06031990051269,29.714618682861328,2317785256,0.13840556490145184,UP
2022-06-15,29.69576835632324,34.565528869628906,26.86840057373047,34.48794174194336,2574959860,-0.14999126771531257,DOWN
2022-06-16,34.50612258911133,35.71171951293945,29.731698989868164,29.98974227905273,1908909523,0.02449922273929317,UP
2022-06-17,30.00250244140625,32.00886917114258,29.478063583374023,30.742919921875,1283536081,0.03348270703256473,UP
2022-06-18,30.74092483520508,31.838632583618164,27.46303939819336,31.80793571472168,1804420726,0.07113158340623427,UP
2022-06-19,31.80913352966309,35.16057586669922,28.91050910949707,34.24374771118164,2005402608,0.033129930860248735,UP
2022-06-20,34.238365173339844,36.76423645019531,31.892911911010746,35.4171142578125,1958378683,0.019491189356364624,UP
2022-06-21,35.39715576171875,38.80477142333984,34.40011215209961,36.12115859985352,1790090431,-0.05859986302628739,DOWN
2022-06-22,36.18272399902344,36.704681396484375,33.80274200439453,34.12163543701172,1533123071,0.10618393893803468,UP
2022-06-23,34.12080383300781,38.347354888916016,34.083587646484375,38.17523193359375,1666479184,0.09563183676309583,UP
2022-06-24,38.20144271850586,42.72931671142578,37.852935791015625,42.2120475769043,1765927064,0.0028527677876036828,UP
2022-06-25,42.20299911499024,42.49069213867188,39.87532806396485,42.33281326293945,1271293523,-0.0742163519348451,DOWN
2022-06-26,42.30241775512695,42.34132385253906,39.38430404663086,39.40808868408203,1138724690,-0.024884409507562877,DOWN
2022-06-27,39.409088134765625,41.082157135009766,38.17092514038086,38.45125198364258,1253389517,-0.08845536591850167,DOWN
2022-06-28,38.44542694091797,39.7059326171875,35.2291374206543,35.326438903808594,1361946847,-0.04288072758067707,DOWN
2022-06-29,35.32723617553711,35.96923065185547,33.25113677978516,33.8739013671875,1366803516,-0.008499486996141448,DOWN
2022-06-30,33.908782958984375,34.045753479003906,31.05734634399414,33.588417053222656,1321861663,-0.02394126474219238,DOWN
2022-07-01,33.645652770996094,35.230743408203125,31.934066772460938,32.803070068359375,1427407655,0.016677131731398953,UP
2022-07-02,32.811004638671875,33.93459701538086,31.95758628845215,33.35940933227539,765552187,0.0007944540639187592,UP
2022-07-03,33.356258392333984,33.57749938964844,32.219078063964844,33.38593292236328,605659825,0.09240436690958975,UP
2022-07-04,33.38526916503906,36.8065071105957,32.520713806152344,36.78503036499024,1091202628,-0.039255687091727776,DOWN
2022-07-05,36.761268615722656,36.87248992919922,33.26679229736328,35.39555358886719,1569156882,0.045261607315941865,UP
2022-07-06,35.404720306396484,37.47623062133789,34.889488220214844,37.07356262207031,1410588451,0.037507986011765526,UP
2022-07-07,37.07526779174805,39.11948013305664,36.49771118164063,38.51830673217773,1189167903,-0.006048741042066208,DOWN
2022-07-08,38.51742935180664,39.352840423583984,36.55620956420898,38.286720275878906,1485794730,-0.005640892250521334,DOWN
2022-07-09,38.29243469238281,38.79253387451172,37.87006378173828,38.07196044921875,789899204,-0.03745070975663545,DOWN
2022-07-10,38.071083068847656,38.071083068847656,36.38676834106445,36.69760894775391,714119421,-0.09664258399353809,DOWN
2022-07-11,36.69319534301758,36.69319534301758,33.33729934692383,33.463600158691406,930216020,-0.02155240929908886,DOWN
2022-07-12,33.465030670166016,34.501243591308594,32.75759506225586,32.75759506225586,916386230,0.06168104633754645,UP
2022-07-13,32.74802780151367,34.939666748046875,31.959470748901367,34.91093826293945,1313110217,0.05920272363368817,UP
2022-07-14,34.912261962890625,37.22102355957031,33.690948486328125,37.10782241821289,1320137563,0.008234607188703613,UP
2022-07-15,37.11223983764648,38.85118103027344,36.64623260498047,37.41592788696289,1266226950,0.05453552248629501,UP
2022-07-16,37.41275787353516,40.08470153808594,36.40153884887695,39.57412338256836,1149921714,-0.024049892196639888,DOWN
2022-07-17,39.579891204833984,40.96872329711914,38.54647445678711,38.64472198486328,1119935904,0.11661450463921019,UP
2022-07-18,38.64695739746094,43.74615859985352,38.60856246948242,43.74615859985352,1793335611,0.025695328206331913,UP
2022-07-19,43.66854476928711,47.09938049316406,42.71699905395508,44.89987564086914,2530289999,-0.06666574230173938,DOWN
2022-07-20,44.896854400634766,46.09572982788086,41.64255142211914,42.09366989135742,2020822242,0.02539728523412721,UP
2022-07-21,42.08842468261719,43.91940689086914,39.81828689575195,43.19059371948242,1926399176,-0.06332311441404825,DOWN
2022-07-22,43.18901062011719,44.22321701049805,40.13887786865234,40.61850357055664,1523873136,-0.014423376473419403,DOWN
2022-07-23,40.59116744995117,41.82637786865234,38.714317321777344,40.040977478027344,1151436691,0.02354760117324972,UP
2022-07-24,40.03881072998047,42.021121978759766,39.60561752319336,41.00658416748047,1115260733,-0.11698045372788202,DOWN
2022-07-25,41.00947952270508,41.04818344116211,36.71199798583984,36.71199798583984,1465847128,-0.014399905557110237,DOWN
2022-07-26,36.715423583984375,36.715423583984375,34.81983947753906,36.19085311889648,1362323126,0.10213883342776753,UP
